dataset,params,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,brier_score
Bank,"{'ccp_alpha': np.float64(1.307688195226209e-05), 'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': np.float64(4.3181981126981945e-07), 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 152}",-0.18965580096112372,0.002991644067689405,82,2.1248695850372314,0.08586254119873046,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(6.525724687264677e-05), 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_impurity_decrease': np.float64(1.813045093393148e-07), 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 966}",-0.18750347092181877,0.0034305254557554527,46,7.720983791351318,0.47206788063049315,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.0008171272700715594), 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_impurity_decrease': np.float64(4.1189105896489795e-06), 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 573}",-0.19276531508220573,0.002599647330985251,105,6.7484663963317875,0.2540714740753174,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.007725831714587859), 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(1.954195358974429e-07), 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 901}",-0.2089513657885523,0.001307361048784605,172,9.918984937667847,0.2780760288238525,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(5.240371517221388e-05), 'criterion': 'log_loss', 'max_depth': 40, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(2.5099755138635286e-06), 'min_samples_leaf': 7, 'min_samples_split': 6, 'n_estimators': 889}",-0.18744902424387175,0.0033757375442932105,45,8.092202806472779,0.531676959991455,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.0015492373178855863), 'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.5, 'min_impurity_decrease': np.float64(0.0006155035361040194), 'min_samples_leaf': 9, 'min_samples_split': 15, 'n_estimators': 319}",-0.18973175689471902,0.002958435621509115,86,4.853360509872436,0.1351317882537842,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(1.3740670521115718e-05), 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(2.3489249742721507e-05), 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 711}",-0.18718165832987044,0.0032883390667902824,36,6.271043062210083,0.36231284141540526,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(3.30830552126899e-05), 'criterion': 'log_loss', 'max_depth': None, 'max_features': 0.5, 'min_impurity_decrease': np.float64(1.738980135229449e-07), 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 199}",-0.18732529896430478,0.004181326714630259,39,3.6413044929504395,0.1459557056427002,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(1.3674518065224915e-05), 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_impurity_decrease': np.float64(0.004647094888698647), 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 615}",-0.2116223577339748,0.0012845008019299478,180,2.61735463142395,0.16698956489562988,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.000703968932262814), 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(0.0021676774901250515), 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 789}",-0.201307583971088,0.001936957969054891,142,4.014874744415283,0.2987356662750244,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.0005249296753461723), 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(5.3466769754368976e-05), 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 934}",-0.1894129905256369,0.0030787610840054664,80,7.208953189849853,0.4030117988586426,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.002892547712197911), 'criterion': 'log_loss', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(2.966298169640103e-07), 'min_samples_leaf': 3, 'min_samples_split': 18, 'n_estimators': 189}",-0.19851645359414088,0.002254640928766883,133,1.8789299964904784,0.08442082405090331,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(9.055801427348895e-05), 'criterion': 'log_loss', 'max_depth': 50, 'max_features': 'log2', 'min_impurity_decrease': np.float64(5.048040694850316e-06), 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 295}",-0.18684970131283654,0.003637692586907632,19,2.520217704772949,0.18625483512878419,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.001198591175915348), 'criterion': 'log_loss', 'max_depth': 30, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(0.0010408895582954864), 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 493}",-0.19640945285187836,0.0023325917258580774,121,3.0688993453979494,0.1713853359222412,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.00018638580207379826), 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.5, 'min_impurity_decrease': np.float64(1.1563475499641607e-05), 'min_samples_leaf': 2, 'min_samples_split': 18, 'n_estimators': 195}",-0.18675388460775363,0.0040321571188728835,16,3.9135976791381837,0.16416015625,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.0001052956962803246), 'criterion': 'log_loss', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(0.00025074016048836896), 'min_samples_leaf': 7, 'min_samples_split': 4, 'n_estimators': 972}",-0.18968564406172192,0.0029432097445320914,85,7.438943004608154,0.432890510559082,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.0001358897371305593), 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(3.983345757590201e-06), 'min_samples_leaf': 3, 'min_samples_split': 18, 'n_estimators': 711}",-0.18650695840544634,0.0035535356069296663,11,6.298126268386841,0.38217792510986326,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(1.0777374007231586e-05), 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(3.949737087348692e-06), 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 243}",-0.18704291735502038,0.0037650609455309996,29,2.0888718128204347,0.1437845230102539,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.00022148104601284684), 'criterion': 'entropy', 'max_depth': 40, 'max_features': 0.5, 'min_impurity_decrease': np.float64(1.1578158087984477e-06), 'min_samples_leaf': 5, 'min_samples_split': 17, 'n_estimators': 668}",-0.18678616199571252,0.004162900317558554,17,13.661732292175293,0.3626755714416504,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(2.1897463245133426e-05), 'criterion': 'gini', 'max_depth': 50, 'max_features': 'log2', 'min_impurity_decrease': np.float64(1.939964577577236e-07), 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 314}",-0.18788297141888324,0.003460133821659793,57,2.9771185398101805,0.1932218551635742,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.0004342574826738255), 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.5, 'min_impurity_decrease': np.float64(5.187503589897545e-07), 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 618}",-0.18814021995990177,0.004309675198172552,61,15.273715734481812,0.4301257610321045,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.0001897904804217307), 'criterion': 'log_loss', 'max_depth': 40, 'max_features': 'log2', 'min_impurity_decrease': np.float64(0.002880610529837612), 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 128}",-0.20630990121506182,0.0013187368185237384,159,0.8920039653778076,0.07831487655639649,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(1.7968554542843684e-05), 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(7.131990160433623e-06), 'min_samples_leaf': 4, 'min_samples_split': 18, 'n_estimators': 610}",-0.18656003964157794,0.00363371300627069,12,5.988162851333618,0.34044837951660156,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.005285439658504314), 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_impurity_decrease': np.float64(0.00034746093014578733), 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 281}",-0.2119434324376998,0.0013222858685676285,181,1.7459144115447998,0.0942751407623291,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.0013039264435721995), 'criterion': 'log_loss', 'max_depth': 50, 'max_features': 0.5, 'min_impurity_decrease': np.float64(3.597389076048617e-07), 'min_samples_leaf': 3, 'min_samples_split': 14, 'n_estimators': 752}",-0.18744745627960194,0.0029827542881833724,44,16.453228282928468,0.27591495513916015,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.00016428815800640663), 'criterion': 'log_loss', 'max_depth': 50, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(0.0013000251656556966), 'min_samples_leaf': 7, 'min_samples_split': 2, 'n_estimators': 486}",-0.1974904778426154,0.002147923825287216,130,3.5337950706481935,0.16949019432067872,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.0005624789772977318), 'criterion': 'log_loss', 'max_depth': 40, 'max_features': 0.5, 'min_impurity_decrease': np.float64(2.4466646904068195e-05), 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 216}",-0.18738148783433226,0.003932326547174616,42,3.932487678527832,0.13334279060363768,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.007756532531954865), 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_impurity_decrease': np.float64(0.004199684362039554), 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 326}",-0.2194280082202325,0.0009986822591231093,197,1.4775445938110352,0.09324536323547364,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.0012196448023200598), 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_impurity_decrease': np.float64(0.00014027917099520778), 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 755}",-0.19134383736440685,0.0029817045134989217,95,15.70160117149353,0.252930736541748,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.0016266799643038408), 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_impurity_decrease': np.float64(1.8979456159739006e-05), 'min_samples_leaf': 5, 'min_samples_split': 9, 'n_estimators': 221}",-0.19460216156887936,0.002168654406362656,118,2.2246665000915526,0.11017966270446777,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(3.667443899176896e-05), 'criterion': 'log_loss', 'max_depth': 30, 'max_features': 'log2', 'min_impurity_decrease': np.float64(1.4027288476908973e-06), 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 839}",-0.1875479763928211,0.003599454967066962,47,7.72122745513916,0.4588742733001709,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.00909143071669246), 'criterion': 'log_loss', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(3.5288896780107635e-06), 'min_samples_leaf': 4, 'min_samples_split': 14, 'n_estimators': 831}",-0.21098748837806874,0.0012038253236994923,178,7.591863107681275,0.2521654605865479,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(6.499394933822215e-05), 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(0.005042653599004773), 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 914}",-0.2147571083160101,0.001150090037450323,188,3.9072524070739747,0.22175369262695313,0.1848390059388755
Bank,"{'ccp_alpha': np.float64(0.005721760239734682), 'criterion': 'log_loss', 'max_depth': 30, 'max_features': 'log2', 'min_impurity_decrease': np.float64(0.0021395352568317834), 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 473}",-0.2084663351566156,0.0012175954294157728,169,2.201684045791626,0.15206632614135743,0.1848390059388755
