trial_number,state,value,brier_score,duration,params,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,dataset,test_brier_score
160,2,-0.11236145502064132,0.11236145502064132,3.470248,"{'n_estimators': 1394, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1394,entropy,10.0,6,1,sqrt,,Titanic,0.1509247744268588
161,1,-0.11409690951150127,0.11409690951150127,17.880424,"{'n_estimators': 1428, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1428,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
162,1,-0.11410609846467504,0.11410609846467504,17.783926,"{'n_estimators': 1427, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1427,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
163,2,-0.11137300470325379,0.11137300470325379,14.255403,"{'n_estimators': 1435, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1435,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
164,1,-0.11403577080359795,0.11403577080359795,18.331384,"{'n_estimators': 1472, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1472,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
165,1,-0.11401786980209172,0.11401786980209172,18.620222,"{'n_estimators': 1497, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1497,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
166,2,-0.11247099824383891,0.11247099824383891,3.708638,"{'n_estimators': 1481, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1481,entropy,10.0,6,1,sqrt,,Titanic,0.1509247744268588
167,2,-0.11137508775382163,0.11137508775382163,14.565544,"{'n_estimators': 1466, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1466,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
168,2,-0.11365216289225587,0.11365216289225587,3.487724,"{'n_estimators': 1491, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.5}",1491,entropy,10.0,7,1,sqrt,0.5,Titanic,0.1509247744268588
169,1,-0.11403180788864029,0.11403180788864029,18.857911,"{'n_estimators': 1456, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1456,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
170,2,-0.11486390550383108,0.11486390550383108,2.891359,"{'n_estimators': 1397, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.1, 'max_samples': None}",1397,entropy,10.0,6,1,0.1,,Titanic,0.1509247744268588
