dataset,params,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,brier_score
Bank,"{'ccp_alpha': np.float64(0.0001329291894316216), 'criterion': 'gini', 'max_depth': None, 'max_features': 0.1, 'min_impurity_decrease': np.float64(0.0007915074397656225), 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 221}",-0.20415727848694054,0.0016923472220819766,76,1.0862118244171142,0.08325629234313965,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(2.9375384576328295e-05), 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.5, 'min_impurity_decrease': np.float64(4.661686413912765e-06), 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 761}",-0.18704790558580223,0.003872948945759327,5,13.82723388671875,0.4439971446990967,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(1.4765043713594332e-05), 'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'log2', 'min_impurity_decrease': np.float64(8.111941985431915e-07), 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 559}",-0.1877514791696995,0.0035333848635227733,18,5.32458643913269,0.29527831077575684,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.0006838478430964041), 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(2.8585493941961903e-06), 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 666}",-0.19027664472225955,0.002864099106642935,36,6.308955335617066,0.2989220142364502,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.00890620438616168), 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(0.00010907475835157698), 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 266}",-0.21632728793293307,0.0009680229440944767,97,1.9242473602294923,0.07998046875,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(1.0959604536925832e-05), 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_impurity_decrease': np.float64(0.001101505679026963), 'min_samples_leaf': 9, 'min_samples_split': 3, 'n_estimators': 439}",-0.20271948254454702,0.0016907330668412912,74,1.9845365524291991,0.1358031749725342,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(5.2853822038167276e-05), 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(0.001465461990502221), 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 180}",-0.19788934117315843,0.0022852222378997736,62,0.9746054172515869,0.060294723510742186,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(5.9750279999602906e-05), 'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'log2', 'min_impurity_decrease': np.float64(1.0957420145894569e-06), 'min_samples_leaf': 4, 'min_samples_split': 19, 'n_estimators': 829}",-0.187463037801572,0.003351231257911175,13,7.086750221252442,0.4375039577484131,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.0002234922151767551), 'criterion': 'log_loss', 'max_depth': 20, 'max_features': 0.5, 'min_impurity_decrease': np.float64(9.761125443110459e-05), 'min_samples_leaf': 8, 'min_samples_split': 15, 'n_estimators': 826}",-0.18693631668963007,0.003817931790060556,4,15.424967908859253,0.4466268539428711,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.00036517646487517567), 'criterion': 'log_loss', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(8.777815504719654e-06), 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 152}",-0.18612057606102145,0.004088789928838027,1,1.9512202262878418,0.10803275108337403,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.0005757759187507043), 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_impurity_decrease': np.float64(5.1698794422985435e-05), 'min_samples_leaf': 9, 'min_samples_split': 16, 'n_estimators': 912}",-0.18728571100961183,0.0033557621505903557,11,15.426424264907837,0.4077916145324707,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(1.6736010167825783e-05), 'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': np.float64(9.427739867925741e-06), 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 598}",-0.1896436909322271,0.003066944699898375,35,8.705971574783325,0.2872153759002686,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.001319994226153501), 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(0.0001071025654999793), 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 127}",-0.19213998077873382,0.0027861098723849145,43,1.3656899452209472,0.08977212905883789,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.0038842777547031426), 'criterion': 'log_loss', 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': np.float64(7.146464833933023e-06), 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 198}",-0.1977016019566664,0.0027950357350782955,61,2.725105857849121,0.0730360507965088,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.0005941462537454564), 'criterion': 'log_loss', 'max_depth': None, 'max_features': 0.1, 'min_impurity_decrease': np.float64(2.296543234463433e-05), 'min_samples_leaf': 5, 'min_samples_split': 16, 'n_estimators': 561}",-0.19066559260677898,0.0028881279120906347,38,3.759796667098999,0.23053736686706544,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.003521611738205427), 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.1, 'min_impurity_decrease': np.float64(0.0007158728631500204), 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 306}",-0.21023224720794223,0.00099377182089958,89,1.4338485240936278,0.09531779289245605,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.00019170041589170651), 'criterion': 'log_loss', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': np.float64(1.0199902295182442e-06), 'min_samples_leaf': 7, 'min_samples_split': 18, 'n_estimators': 663}",-0.18767077622616218,0.0035304591793783265,16,5.624678039550782,0.3086525917053223,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.0004895834359555104), 'criterion': 'log_loss', 'max_depth': 10, 'max_features': 0.1, 'min_impurity_decrease': np.float64(0.00010521723780728193), 'min_samples_leaf': 4, 'min_samples_split': 14, 'n_estimators': 259}",-0.1957447818712053,0.002321803573350531,58,1.6001040935516357,0.10639071464538574,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.0006260318075113794), 'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.5, 'min_impurity_decrease': np.float64(0.004451314315649213), 'min_samples_leaf': 9, 'min_samples_split': 7, 'n_estimators': 895}",-0.19983896636055598,0.0026298038952882095,66,7.8615929126739506,0.27227258682250977,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.0025764174425233167), 'criterion': 'log_loss', 'max_depth': 20, 'max_features': 0.1, 'min_impurity_decrease': np.float64(4.1852856562223496e-06), 'min_samples_leaf': 7, 'min_samples_split': 8, 'n_estimators': 289}",-0.2007703399871717,0.0019608918715286194,67,2.072368288040161,0.1144707202911377,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(2.1387290754148914e-05), 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_impurity_decrease': np.float64(1.0060090438631591e-07), 'min_samples_leaf': 9, 'min_samples_split': 4, 'n_estimators': 458}",-0.18952044548967428,0.003349269221788726,33,3.294577789306641,0.2512504577636719,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(3.118656620551979e-05), 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_impurity_decrease': np.float64(1.2898495377182652e-06), 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 783}",-0.19239929713145273,0.002510766047611776,45,5.292741870880127,0.3315772533416748,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(5.399786226175489e-05), 'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.5, 'min_impurity_decrease': np.float64(3.926025433552811e-05), 'min_samples_leaf': 9, 'min_samples_split': 18, 'n_estimators': 929}",-0.18719231898473532,0.0038359984341599642,7,17.06623215675354,0.5237578392028809,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.008228984573308165), 'criterion': 'log_loss', 'max_depth': None, 'max_features': 'log2', 'min_impurity_decrease': np.float64(0.0003642109088285169), 'min_samples_leaf': 5, 'min_samples_split': 18, 'n_estimators': 180}",-0.21156650415268285,0.001358078497932576,90,1.2490900039672852,0.07542300224304199,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(6.314559252945819e-05), 'criterion': 'log_loss', 'max_depth': 20, 'max_features': 0.5, 'min_impurity_decrease': np.float64(1.808813356570824e-07), 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 484}",-0.18719917486718496,0.004053432300110613,8,9.91667218208313,0.29421067237854004,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(5.232216089948759e-05), 'criterion': 'log_loss', 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': np.float64(1.733467975733766e-05), 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 538}",-0.18946878550054733,0.0029460741839008485,32,7.96014552116394,0.22634530067443848,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.0019268985325226215), 'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.1, 'min_impurity_decrease': np.float64(0.00103680905603554), 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 297}",-0.20375086654144964,0.001397263921117122,75,1.7389815330505372,0.12845292091369628,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.00015720752387932209), 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.5, 'min_impurity_decrease': np.float64(0.0015014555442537693), 'min_samples_leaf': 6, 'min_samples_split': 17, 'n_estimators': 448}",-0.1909502550993916,0.002921881478936048,39,5.0344846725463865,0.18573360443115233,0.18486461354789394
Bank,"{'ccp_alpha': np.float64(0.0037590353898082703), 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.1, 'min_impurity_decrease': np.float64(0.0003595403709717701), 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 919}",-0.20456292354476163,0.0014041106095813878,77,5.574451732635498,0.31803097724914553,0.18486461354789394
